PostId,ParentId,Score,OwnerUserId,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Tags,CommentCount
1336245,1335815,210,26428,2574612,,2018-07-24T16:35:30.607,2018-07-24T16:35:30.607,<arrays><bash><slice>,13
1374131,1374126,1093,18745,18745,,2018-01-21T16:58:21.067,2018-01-21T16:58:21.067,<javascript><arrays><concatenation>,12
12774387,12774207,567,219136,1478537,,2018-02-06T15:32:46.693,2018-02-06T15:32:46.693,<c++><c><file><stream>,12
13007325,6064510,359,185565,8572503,,2018-05-11T17:14:07.203,2018-05-11T17:14:07.203,<android><ip-address>,27
13017382,7505623,954,117193,889665,,2017-04-07T15:22:20.110,2017-04-07T15:22:20.110,<javascript><google-chrome><console>,28
13137862,13132864,978,1397351,1397351,,2015-06-10T04:58:19.340,2015-06-10T04:58:19.340,<css><css3><tooltip><css-shapes>,20
1394804,1394797,3002,112968,4475605,,2017-03-27T11:42:20.857,2017-03-27T11:42:20.857,<git><git-branch><git-stash><git-reset>,18
13274361,6048975,227,859640,859640,,2013-05-11T16:30:07.757,2013-05-11T16:30:07.757,<google-maps><google-maps-api-3>,28
13286930,13286785,34,1633117,-1,,2017-05-23T12:02:00.800,2016-06-08T07:48:55.207,<javascript><regex><vimeo>,16
13348618,4565112,243,1203457,1203457,,2018-04-23T11:43:06.057,2018-04-23T11:43:06.057,<javascript><html><google-chrome><browser-detection>,26
13351234,1043957,509,909944,909944,,2016-12-02T04:39:20.980,2016-12-02T04:39:20.980,<javascript><jquery><html><file-io><html-form>,19
13471695,8041537,142,891479,356895,,2014-12-08T13:56:21.680,2014-12-08T13:56:21.680,<android><android-drawable><android-theme><android-attributes>,14
13542669,5560248,743,693927,693927,,2018-03-10T07:44:10.900,2018-03-10T07:44:10.900,<javascript><colors><hex>,65
13578600,8430805,730,582699,2535875,,2018-06-01T11:23:07.507,2018-06-01T11:23:07.507,<java><android><back-button>,9
13654655,3642035,124,1691517,-1,,2017-05-23T10:31:31.763,2012-12-03T22:56:46.857,<jquery><html5><svg>,11
13687302,4589731,143,887836,887836,,2014-06-16T18:38:00.443,2014-06-16T18:38:00.443,<git>,28
13703725,13703647,175,393701,393701,,2018-02-07T10:29:44.043,2018-02-07T10:29:44.043,<c++><ubuntu><cmake>,12
13733588,1846202,403,1698153,1698153,,2017-06-28T17:30:57.500,2017-06-28T17:30:57.500,<php><string><random><uniqueidentifier>,29
13735425,1295584,359,1742381,1742381,,2015-06-14T13:20:48.860,2015-06-14T13:20:48.860,<javascript><arrays>,15
13809991,3667022,253,1287251,321731,,2014-07-30T17:48:48.593,2014-07-30T17:48:48.593,<android>,24
13968900,1895476,826,703717,270968,,2018-02-20T16:22:39.463,2018-02-20T16:22:39.463,<html><css><combobox><cross-browser><skinning>,16
14032965,14031763,371,832363,893612,,2018-08-11T13:32:13.660,2018-08-11T13:32:13.660,<node.js>,21
14150577,9251354,639,1085891,775283,,2018-08-02T18:41:28.943,2018-08-02T18:41:28.943,<css><html><scrollbar>,15
14174624,9853325,354,1613162,1613162,,2013-01-05T18:09:55.667,2013-01-05T18:09:55.667,<svg><imagemagick><png>,23
14185426,14111052,64,154306,283863,,2015-06-19T23:50:27.927,2015-06-19T23:50:27.927,<android><samsung-mobile><multi-window>,17
14203146,192249,1970,117471,4006322,,2018-08-18T07:27:42.910,2018-08-18T07:27:42.910,<bash><command-line><scripting><arguments>,17
14205319,14179784,59,482262,482262,,2013-01-08T09:04:28.200,2013-01-08T09:04:28.200,<python><pycrypto>,9
14220323,14220321,4703,218196,6081445,,2018-08-27T11:15:35.347,2018-08-27T11:15:35.347,<javascript><ajax><asynchronous><ecmascript-6><ecmascript-2017>,36
1501725,849211,385,167531,2891664,,2018-04-01T00:09:52.523,2018-04-01T00:09:52.523,<language-agnostic><geometry><distance><line-segment>,22
1515548,1515437,52,103206,474189,,2015-03-12T15:29:53.913,2015-03-12T15:29:53.913,<java><php><arrays><join>,22
1527820,1527803,3088,58808,6450354,,2017-05-09T05:12:51.827,2017-05-09T05:12:51.827,<javascript><random><integer>,28
1535687,1535631,795,5445,1348195,,2018-03-11T18:01:06.803,2018-03-11T18:01:06.803,<javascript><variables><static><closures>,13
14359701,8009900,10,1846968,403310,,2013-01-22T21:46:33.623,2013-01-22T21:46:33.623,<r><data.table>,15
14377185,14376807,271,1912085,1080355,,2016-08-10T13:59:06.280,2016-08-10T13:59:06.280,<java><android><string><file-io>,12
14671738,10873295,179,1349295,1349295,,2016-06-06T01:26:01.927,2016-06-06T01:26:01.927,<apache><configuration><httpd.conf><http-status-code-403>,12
14695943,14695537,206,1690078,1690078,,2017-06-05T00:57:11.913,2017-06-05T00:57:11.913,<android>,20
14717011,14712223,369,135786,5535245,,2018-03-21T22:15:33.030,2018-03-21T22:15:33.030,<javascript><angularjs><anchor><hashtag>,20
14731922,3971841,344,382536,1402846,,2018-08-09T01:46:34.497,2018-08-09T01:46:34.497,<javascript><jquery><image><resize>,15
14808425,10905312,126,1557187,1640235,,2016-08-27T21:27:48.133,2016-08-27T21:27:48.133,<android><dialog><android-fragments><fragment><dismiss>,12
14839776,1726630,41,1834212,4390133,,2016-10-25T08:42:19.947,2016-10-25T08:42:19.947,<javascript><rounding><decimal-point>,14
14853974,7837456,728,607407,875915,,2018-03-10T04:45:08.900,2018-03-10T04:45:08.900,<javascript><arrays><json>,53
14854568,10057671,1398,385378,283078,,2018-08-07T09:55:29.523,2018-08-07T09:55:29.523,<php><loops><foreach><iteration><php-internals>,14
14870531,12309269,205,237105,193892,,2018-07-12T19:24:57.537,2018-07-12T19:24:57.537,<python><json>,18
14884646,14883476,166,334865,NA,,,2013-02-14T21:46:58.447,<javascript><jquery><angularjs><angularjs-directive>,14
1547483,1547476,1141,69083,40914,,2017-10-16T21:25:25.287,2017-10-16T21:25:25.287,<c#><.net><string><split>,19
1557584,1557571,1057,28388,63550,,2017-07-15T11:44:17.393,2017-07-15T11:44:17.393,<python><time>,11
1580644,1580596,3144,893,3901591,,2017-08-01T06:21:21.390,2017-08-01T06:21:21.390,<git><ignore><chmod>,31
1598077,1595611,855,18936,18936,,2010-03-09T20:55:14.140,2010-03-09T20:55:14.140,<javascript>,25
14916454,9900311,128,910325,910325,,2015-09-25T20:39:44.183,2015-09-25T20:39:44.183,<javascript><html><css><internet-explorer-10><conditional-comments>,14
15012542,14994391,7185,259038,259038,,2015-04-17T20:38:02.487,2015-04-17T20:38:02.487,<javascript><jquery><angularjs><design>,22
15140507,1826519,152,516548,516548,,2018-05-10T03:04:35.087,2018-05-10T03:04:35.087,<r><return-value><variable-assignment><assign><multiple-results>,28
15150381,14441456,142,1661358,1661358,,2015-10-26T18:41:36.937,2015-10-26T18:41:36.937,<javascript><twitter-bootstrap><device-detection>,14
15208347,15207788,391,1218080,220005,,2016-06-27T12:16:35.533,2016-06-27T12:16:35.533,<events><angularjs><handler><directive><ready>,30
15314662,12916539,788,736809,736809,,2018-08-15T08:12:31.257,2018-08-15T08:12:31.257,<php><twitter>,73
15321456,12481639,2142,2153571,136285,,2016-01-04T09:36:14.670,2016-01-04T09:36:14.670,<git><git-commit>,27
15438863,5159185,1187,1247192,4037019,,2016-11-03T08:10:48.267,2016-11-03T08:10:48.267,<git><git-patch>,11
1600990,1600962,335,8562,52277,,2017-08-29T07:16:54.663,2017-08-29T07:16:54.663,<c#><date><time><compilation>,18
1633170,211383,1007,101290,101290,,2018-04-26T16:34:24.783,2018-04-26T16:34:24.783,<css><clearfix>,24
15605567,15605288,7,261305,261305,,2013-03-25T00:57:50.577,2013-03-25T00:57:50.577,<applescript>,12
15619098,2620444,575,579234,579234,,2017-03-17T16:32:23.553,2017-03-17T16:32:23.553,<android><dialog><android-alertdialog><android-dialog><android-dialogfragment>,21
1672349,1672338,712,770,2152082,,2018-01-30T17:35:56.707,2018-01-30T17:35:56.707,<windows><command-line><batch-file><sleep>,15
1695250,36932,2334,7980,-1,,2017-05-23T11:47:32.197,2016-10-17T14:23:10.127,<python><python-3.x><enums>,32
1705113,1160105,364,179346,57986,,2012-07-10T16:37:57.220,2012-07-10T16:37:57.220,<asp.net><asp.net-mvc><caching><browser-cache>,20
16162000,1260748,1806,6309,6309,,2018-02-18T18:33:57.507,2018-02-18T18:33:57.507,<git><git-submodules>,35
16201730,16201656,260,924299,4593781,,2017-03-13T06:46:43.227,2017-03-13T06:46:43.227,<javascript><variables><swap>,15
16242703,16242389,143,1929573,2073912,,2016-02-28T02:32:18.490,2016-02-28T02:32:18.490,<angularjs>,13
16324762,5802467,164,1454806,-1,,2017-05-23T12:10:01.113,2016-04-15T07:48:19.620,<javascript><jquery><scroll><event-bubbling><event-propagation>,22
16411103,16411056,151,1533803,3614835,,2015-02-27T00:30:19.630,2015-02-27T00:30:19.630,<android><android-layout><android-softkeyboard>,11
16562028,11686720,132,176922,176922,,2014-08-15T05:49:03.040,2014-08-15T05:49:03.040,<python><numpy>,10
16577007,16576983,319,1223693,1223693,,2015-07-04T00:36:37.210,2015-07-04T00:36:37.210,<javascript><jquery>,16
16591175,16590500,49,1837457,913223,,2018-07-18T15:54:17.060,2018-07-18T15:54:17.060,<javascript><math>,11
151946,151945,460,11138,5170004,,2017-01-12T18:58:47.397,2017-01-12T18:58:47.397,<emacs>,26
174921,18082,315,3043,3043,Joel Coehoorn,2015-01-28T20:47:01.167,2015-01-28T20:47:01.167,<javascript><validation><numbers>,14
179147,179123,14846,14113,4050023,,2018-02-05T12:01:31.150,2018-02-05T12:01:31.150,<git><git-commit><git-rewrite-history><amend>,31
196038,195951,3328,9360,8111997,,2018-03-08T12:49:27.717,2018-03-08T12:49:27.717,<javascript><html><dom>,40
1714899,1714786,647,187291,7198636,,2018-03-05T13:08:03.850,2018-03-05T13:08:03.850,<javascript><query-string><urlencode>,18
1729094,1729054,374,5874,1016580,,2015-04-23T09:54:33.833,2015-04-23T09:54:33.833,<java><maven-2><jar><packaging>,14
1739265,1739259,151,197514,4439444,,2017-09-23T14:44:14.170,2017-09-23T14:44:14.170,<c++><windows><timer>,30
1744404,198462,414,57986,1585455,,2018-06-08T16:15:04.923,2018-06-08T16:15:04.923,<html><security><http>,12
16639227,16588064,687,2021293,-1,,2017-05-23T11:47:28.910,2016-07-31T20:07:00.610,<android><actionbarsherlock><android-library><android-studio>,26
16706729,16706716,376,937892,1476062,,2014-02-10T06:44:26.613,2014-02-10T06:44:26.613,<java><switch-statement>,13
16707694,16705425,73,1832745,1832745,,2014-05-19T17:22:39.600,2014-05-19T17:22:39.600,<php><doctrine2>,13
16761459,16761458,85,1163893,1163893,,2017-12-06T15:51:16.767,2017-12-06T15:51:16.767,<python><encryption><openssl><aes><pycrypto>,14
16795664,16794695,181,1873944,4850040,,2018-03-15T15:27:18.343,2018-03-15T15:27:18.343,<c++><qt><qt5>,12
16852314,16781244,87,1237733,-1,,2017-05-23T12:02:56.390,2016-08-31T02:37:35.373,<android><caching><request><response><android-volley>,14
16861050,4068373,358,1483871,5803887,,2018-03-12T07:42:47.443,2018-03-12T07:42:47.443,<javascript>,24
16868151,16868129,53,701092,701092,,2014-02-16T22:31:24.587,2014-02-16T22:31:24.587,<c++><c++11><variadic-templates>,15
16903378,11361822,92,16185,-1,,2017-05-23T11:53:59.230,2015-09-10T15:15:52.667,<ios><safari><mobile-safari><google-chrome-devtools><web-inspector>,13
16957078,16956810,6808,2231815,2231815,,2018-01-04T03:57:06.603,2018-01-04T03:57:06.603,<linux><text><grep><directory><find>,33
17009555,14352290,382,1576184,1576184,,2018-02-04T14:42:21.470,2018-02-04T14:42:21.470,<bash><directory><ls>,13
17016257,480214,293,1219006,355230,,2018-04-16T15:57:05.127,2018-04-16T15:57:05.127,<python><list><duplicates><unique>,14
17096880,17096311,171,6309,-1,,2017-05-23T12:10:26.890,2016-01-16T00:16:18.240,<git><version-control>,11
1773257,433337,974,99532,8882062,,2018-03-26T06:30:54.470,2018-03-26T06:30:54.470,<ios><objective-c><cocoa-touch><uitextfield>,28
17224392,17223213,32,334519,334519,,2013-06-21T10:49:19.850,2013-06-21T10:49:19.850,<scala><case-class><scala-macros>,12
17299796,15005500,205,2247494,-1,,2017-05-23T11:47:32.077,2015-11-27T16:31:13.637,<javascript><jquery><ajax><cors><cross-domain>,12
17415677,17415579,114,1838763,1838763,,2017-08-30T15:29:31.467,2017-08-30T15:29:31.467,<javascript><timezone>,18
17521358,15375544,10,122422,-1,,2017-05-23T12:01:49.547,2015-07-18T02:08:07.627,<javascript><node.js>,11
17528590,17527870,1512,62055,783743,,2014-07-11T13:54:55.750,2014-07-11T13:54:55.750,<javascript><coffeescript><clipboard><trello>,21
17708801,154536,66,476920,476920,,2016-03-09T01:48:00.197,2016-03-09T01:48:00.197,<c++><urlencode><urldecode><percent-encoding>,12
1830844,18082,2766,5445,4306798,,2018-06-01T15:21:11.680,2018-06-01T15:21:11.680,<javascript><validation><numbers>,36
17803964,16736856,1160,444324,444324,,2017-12-12T06:36:55.350,2017-12-12T06:36:55.350,<git><android-studio><gitignore>,58
17836529,17836273,154,965051,965051,,2017-06-02T22:25:40.750,2017-06-02T22:25:40.750,<javascript><export-to-csv>,28
17848593,17846529,1852,NA,-1,user456814,2017-05-23T12:26:34.220,2016-04-15T21:37:34.293,<ssh><ssh-agent>,23
17864475,359424,1134,151312,-1,,2017-05-23T11:47:26.357,2015-12-03T00:25:53.283,<git><git-subtree><git-filter-branch>,35
17871737,53497,200,903194,510036,,2017-11-19T13:18:03.760,2017-11-19T13:18:03.760,<regex><networking><ipv6>,25
17890155,17886647,142,2093088,613985,,2016-05-16T20:17:44.303,2016-05-16T20:17:44.303,<django><windows><python-2.7><pip>,12
17923521,17922557,227,356079,3655,,2015-11-24T16:01:52.553,2015-11-24T16:01:52.553,<angularjs>,19
18023790,18011784,312,588267,456584,,2016-01-25T03:20:11.097,2016-01-25T03:20:11.097,<erlang><elixir>,16
18088509,18088076,104,1331415,1249740,,2016-11-27T12:05:16.337,2016-11-27T12:05:16.337,<android><android-fragments><android-viewpager>,19
18124627,17950814,37,1353267,1353267,,2013-08-08T12:59:33.563,2013-08-08T12:59:33.563,<android><c++><c++11><android-ndk>,13
18145399,13411544,1545,2071807,5085211,,2017-11-17T21:50:03.847,2017-11-17T21:50:03.847,<python><pandas><dataframe>,16
18295416,14833326,256,135786,215945,,2014-08-09T17:59:08.710,2014-08-09T17:59:08.710,<angularjs><angularjs-directive>,13
18337754,18337407,360,100297,100297,,2015-01-27T07:41:09.910,2015-01-27T07:41:09.910,<python><json><unicode><utf-8><escaping>,19
18342182,57615,93,1370541,1370541,,2017-05-28T14:47:23.567,2017-05-28T14:47:23.567,<c#><.net><console><timeout><io>,19
1912522,1912501,148,5445,1701776,,2017-11-29T17:23:42.497,2017-11-29T17:23:42.497,<javascript><html><escaping><xml-rpc>,19
1920585,352098,3765,233648,5958455,,2018-08-28T04:40:09.997,2018-08-28T04:40:09.997,<json><unix><command-line><format><pretty-print>,27
18368720,9093424,149,1002644,1317805,,2016-10-12T10:45:52.510,2016-10-12T10:45:52.510,<javascript><jquery><focus><contenteditable><caret>,19
18391901,990904,231,1879686,3318377,,2016-11-13T22:28:48.437,2016-11-13T22:28:48.437,<javascript><diacritics>,25
18609594,14430655,306,665825,1225328,,2016-01-20T12:50:37.190,2016-01-20T12:50:37.190,<javascript><recursion><angularjs>,20
18648314,1643320,384,530681,530681,,2018-06-09T18:58:48.143,2018-06-09T18:58:48.143,<javascript><date><date-format><time-format>,13
18650828,15900485,450,1596799,622813,,2017-08-23T20:21:01.080,2017-08-23T20:21:01.080,<javascript><size><byte><converter>,17
18664239,18664074,709,1512956,2737435,,2018-08-06T03:31:06.020,2018-08-06T03:31:06.020,<ruby-on-rails><postgresql>,17
18698235,10054985,94,29489,1884158,,2017-06-02T23:05:47.197,2017-06-02T23:05:47.197,<amazon-s3><amazon-web-services>,17
18746930,18746929,2273,796419,796419,,2018-01-24T05:24:23.213,2018-01-24T05:24:23.213,<ios><uitableview><autolayout><nsautolayout><row-height>,128
18839305,18838964,701,1366033,1366033,,2017-12-04T16:29:52.143,2017-12-04T16:29:52.143,<css><twitter-bootstrap><glyphicons>,18
1945023,1943576,255,126014,369,,2016-04-29T02:08:08.293,2016-04-29T02:08:08.293,<dependency-injection><inversion-of-control><unity-container><ioc-container><interface-design>,13
1961515,1960799,1354,50924,963450,,2013-09-04T08:04:00.513,2013-09-04T08:04:00.513,<git><version-control><cloud><dropbox>,34
1969339,1969232,337,18936,184201,,2015-10-28T09:06:49.163,2015-10-28T09:06:49.163,<cookies>,17
1978419,1789945,827,7012,126039,,2016-07-28T01:32:52.287,2016-07-28T01:32:52.287,<javascript><string><substring><contains><string-matching>,20
1979194,1979167,262,6309,6309,,2017-12-18T09:06:01.693,2017-12-18T09:06:01.693,<git><git-submodules>,17
19027204,19027118,68,2263359,2263359,,2017-08-01T07:26:53.077,2017-08-01T07:26:53.077,<iphone><ios><ipad><ios7>,19
19038859,19038799,486,2680216,2680216,,2015-05-12T18:29:41.433,2015-05-12T18:29:41.433,<html><css><margin><padding>,15
19095988,1274057,2031,32598,1743811,,2017-10-10T20:57:10.190,2017-10-10T20:57:10.190,<git><gitignore><git-rm>,19
19228302,19224028,256,1957251,-1,,2017-05-23T10:31:16.803,2014-07-08T04:14:50.373,<javascript><angularjs><model-view-controller><mvvm><angularjs-directive>,25
19279062,19103759,67,1143732,1143732,,2018-07-11T15:47:55.723,2018-07-11T15:47:55.723,<error-handling><ruby-on-rails-4>,16
19433086,19432773,73,1271826,1271826,,2015-05-19T21:25:44.647,2015-05-19T21:25:44.647,<uiimage><ios7><cifilter><ciimage>,15
19451842,19451715,158,2767703,1491512,,2018-04-30T19:24:26.450,2018-04-30T19:24:26.450,<android><android-activity><navigation><navigation-drawer><drawer>,60
19484146,19307341,92,132047,115145,,2014-06-16T16:57:33.480,2014-06-16T16:57:33.480,<java><android><jar><gradle><aar>,24
1988826,1988804,302,45914,752843,,2018-04-08T00:06:32.393,2018-04-08T00:06:32.393,<python><memoization>,18
2003515,2003505,17401,95592,4752883,,2018-07-06T19:08:34.570,2018-07-06T19:08:34.570,<git><git-branch><git-remote>,18
2031935,1634782,212,89771,89771,,2013-01-06T00:47:42.197,2013-01-06T00:47:42.197,<php><ip-address>,22
19533853,9457233,315,128597,128597,,2017-05-31T19:25:03.347,2017-05-31T19:25:03.347,<bash><unix>,16
19629701,19629625,-1,1334114,1334114,,2014-01-09T06:34:39.867,2014-01-09T06:34:39.867,<android><google-app-engine>,11
19647381,17922557,438,434980,3410196,,2017-11-14T13:48:16.077,2017-11-14T13:48:16.077,<angularjs>,22
19680778,8273804,180,67332,369194,,2016-05-16T16:11:19.737,2016-05-16T16:11:19.737,<php><date>,11
19897395,16839658,59,2410359,1806289,,2013-11-11T13:49:38.847,2013-11-11T13:49:38.847,<c><floating-point><printf><c99><floating-point-precision>,12
20066663,3746725,669,1010404,1157100,,2013-12-27T09:09:08.117,2013-12-27T09:09:08.117,<javascript><arrays>,11
2047657,2045904,331,126014,-1,,2017-05-23T12:09:57.963,2015-05-20T05:28:09.930,<c#><dependency-injection><inversion-of-control>,14
2049510,2049502,624,60188,-1,,2017-05-23T12:26:32.747,2017-05-20T13:51:23.887,<forms><email><email-validation><email-address>,16
2062112,1733195,111,38129,-1,,2017-05-23T12:18:07.867,2014-04-24T10:18:31.850,<android><android-intent><android-manifest>,13
2068371,2068344,3910,166339,166339,,2018-06-27T04:10:36.050,2018-06-27T04:10:36.050,<php><curl><youtube><youtube-api><youtube-data-api>,32
2068407,49547,2149,157882,4178262,,2018-08-27T16:13:48.867,2018-08-27T16:13:48.867,<http><caching><https><http-headers>,45
20452901,20451939,142,87427,-1,,2017-05-23T12:10:32.943,2017-03-13T11:25:23.033,<c#><.net><system.reactive>,15
20499803,20473004,39,557821,2942,,2018-07-21T15:27:43.263,2018-07-21T15:27:43.263,<css><wordpress><twitter-bootstrap-3><wordpress-theming>,13
20548578,20547819,840,1238019,59087,,2018-01-25T23:29:05.603,2018-01-25T23:29:05.603,<html><css><css3><twitter-bootstrap><twitter-bootstrap-3>,41
2100549,2100331,38,134633,134633,,2017-08-16T04:09:54.680,2017-08-16T04:09:54.680,<c><architecture><macros><endianness>,15
2117523,105034,3180,109538,565956,,2018-05-25T16:34:28.550,2018-05-25T16:34:28.550,<javascript><guid><uuid>,44
20653073,1967370,640,237105,237105,,2017-11-28T06:24:59.553,2017-11-28T06:24:59.553,<git>,30
20675331,20673625,470,2985303,1033581,,2017-09-10T07:51:28.730,2017-09-10T07:51:28.730,<android><gradle><android-studio><android-gradle>,29
20855353,5014823,85,1765658,214143,,2018-08-09T17:29:14.830,2018-08-09T17:29:14.830,<bash><profiling>,12
20874702,4834202,84,67332,175071,,2016-01-28T18:11:17.787,2016-01-28T18:11:17.787,<php><time>,10
20885980,4823468,1015,136815,136815,,2018-04-18T09:23:26.970,2018-04-18T09:23:26.970,<syntax><comments><markdown>,12
21015393,118241,270,2228771,6201170,,2018-04-05T18:00:44.950,2018-04-05T18:00:44.950,<javascript><textbox>,16
21049338,16736856,138,763080,2581872,,2015-11-28T21:12:03.667,2015-11-28T21:12:03.667,<git><android-studio><gitignore>,9
21079437,5685007,142,6309,-1,,2017-05-23T11:54:53.223,2017-03-27T20:50:42.143,<git>,10
21152762,901115,220,985454,985454,,2017-07-12T08:29:32.210,2017-07-12T08:29:32.210,<javascript><url><plugins><query-string>,17
2155786,2155737,503,58792,1215106,,2016-10-11T13:57:46.920,2016-10-11T13:57:46.920,<javascript><html><css>,10
2161646,2161634,147,157247,-1,,2017-05-23T11:47:28.910,2016-01-12T11:35:23.603,<javascript><dom>,12
2204253,2204250,1707,2847,5620297,,2016-02-18T14:03:34.550,2016-02-18T14:03:34.550,<javascript><jquery><checkbox>,11
2206432,2206378,277,176180,1583566,,2013-11-24T10:17:07.033,2013-11-24T10:17:07.033,<java>,20
21341372,13653358,29,45375,45375,,2015-05-04T13:04:12.847,2015-05-04T13:04:12.847,<applescript>,11
21647591,16710047,329,1600978,1600978,,2014-02-08T15:17:29.877,2014-02-08T15:17:29.877,<c++><linux><g++>,21
21653558,21646467,59,1329652,1329652,,2018-06-22T05:34:26.867,2018-06-22T05:34:26.867,<c++><multithreading><qt>,12
21684478,21683521,2,1098622,1098622,,2014-02-10T18:16:47.050,2014-02-10T18:16:47.050,<javascript><jquery><html5><css3><jquery-mobile>,15
21693931,21692646,2292,630946,-1,,2017-05-23T11:47:29.467,2016-05-24T15:09:03.700,<javascript><facebook><google-chrome-devtools>,17
21715730,12913141,798,8331,8331,,2015-06-09T08:38:15.173,2015-06-09T08:38:15.173,<node.js><npm>,27
2230464,2229757,302,70604,294317,,2016-09-30T21:05:51.633,2016-09-30T21:05:51.633,<java><maven-2><build-process><build><dependencies>,11
2257449,2257441,2071,20862,281021,,2018-08-04T07:28:53.710,2018-08-04T07:28:53.710,<python><string><random>,30
21851239,16017165,3,2075875,63550,,2016-10-15T14:58:03.180,2016-10-15T14:58:03.180,<android><textview><font-size><layoutparams>,17
21853298,19826804,277,1269037,-1,,2017-05-23T12:18:20.913,2016-05-10T14:23:10.390,<javascript><mongodb><meteor><publish-subscribe>,25
21912744,5121931,120,650222,650222,,2018-03-09T00:06:12.860,2018-03-09T00:06:12.860,<python><dictionary><serialization><yaml><pyyaml>,11
21927248,21925688,46,2695282,3307643,,2018-03-23T22:40:16.317,2018-03-23T22:40:16.317,<android><android-layout><android-intent><android-fragments><android-notifications>,16
22119674,22119673,160,1079573,1079573,,2016-08-09T15:45:16.037,2016-08-09T15:45:16.037,<javascript><html><dom>,15
22129960,6491463,124,1862234,1862234,,2018-08-15T00:59:02.500,2018-08-15T00:59:02.500,<javascript><jquery><path><nested>,11
22263990,21970406,40,331439,331439,,2014-03-08T03:57:16.470,2014-03-08T03:57:16.470,<javascript><angularjs><angular-ui><breadcrumbs>,12
217605,216823,531,13430,3919155,,2017-07-18T20:47:03.393,2017-07-18T20:47:03.393,<c++><trim><stdstring>,23
218081,217578,640,15809,15809,,2017-12-29T01:05:51.317,2017-12-29T01:05:51.317,<performance><graphics><collision-detection><polygon><point-in-polygon>,21
218510,218384,3230,27439,4161385,,2018-05-12T04:34:24.200,2018-05-12T04:34:24.200,<java><nullpointerexception>,20
223782,223652,126,11549,331137,ddaa,2011-05-14T02:22:39.937,2011-05-14T02:22:39.937,<xml><escaping><cdata>,17
223929,223918,1475,12943,2638235,,2018-03-20T13:18:12.283,2018-03-20T13:18:12.283,<java><collections>,12
236803,236129,2318,13430,102937,,2018-02-28T23:32:54.290,2018-02-28T23:32:54.290,<c++><string><split>,26
240181,229551,112,11815,874188,,2018-04-12T06:41:24.317,2018-04-12T06:41:24.317,<string><bash><substring>,13
246128,59895,5322,7412,1843978,,2018-07-14T04:57:44.310,2018-07-14T04:57:44.310,<bash><directory>,59
249126,249087,430,1199,707111,Blair Conrad,2017-05-21T21:02:40.540,2017-05-21T21:02:40.540,<.net><string><diacritics>,22
250400,249760,823,24179,6269864,,2017-07-25T11:12:30.437,2017-07-25T11:12:30.437,<c#><datetime><unix><epoch><data-conversion>,13
264037,263965,2504,27225,2632991,,2018-04-25T17:32:46.093,2018-04-25T17:32:46.093,<javascript>,37
266162,265960,633,9493,125617,,2016-11-10T00:16:02.303,2016-11-10T00:16:02.303,<python><string><punctuation>,11
271874,271526,2406,18393,1858327,Svante,2015-06-26T22:32:33.087,2015-06-26T22:32:33.087,<java><object><nullpointerexception><null>,51
2264537,2264428,1621,131527,1432614,,2018-03-04T19:44:15.657,2018-03-04T19:44:15.657,<string><bash><shell><uppercase><lowercase>,24
2286030,520650,3780,95706,-1,,2017-05-23T12:26:34.220,2013-01-08T16:45:55.663,<git><branch><git-branch>,24
22429796,1077041,167,999120,999120,,2016-12-04T06:07:12.753,2016-12-04T06:07:12.753,<javascript><image><url><refresh>,12
22555978,22545339,7,100297,100297,,2014-03-22T16:17:35.477,2014-03-22T16:17:35.477,<python><functional-programming><parameter-passing><decorator><python-decorators>,11
22588431,22579206,46,276083,276083,,2015-07-20T17:07:57.223,2015-07-20T17:07:57.223,<c#><.net><task-parallel-library><task><async-await>,17
22886730,22885995,154,1675492,1675492,,2016-03-01T22:43:49.207,2016-03-01T22:43:49.207,<json><typescript>,19
22948274,22947535,65,207051,3956566,,2018-07-04T18:43:26.573,2018-07-04T18:43:26.573,<angularjs><angularjs-directive><angularjs-scope><angular-ui>,14
2337601,433907,695,213489,6898523,,2018-01-01T09:42:23.327,2018-01-01T09:42:23.327,<ios><objective-c><app-store>,35
22966637,3955229,80,2524831,2066118,,2017-05-24T14:13:00.567,2017-05-24T14:13:00.567,<javascript><dom>,13
23245379,13499040,470,687677,6205782,,2018-03-08T16:56:59.447,2018-03-08T16:56:59.447,<html5><angularjs><seo><search-engine><google-search>,33
23267110,17206631,141,537554,537554,,2016-03-30T01:55:32.997,2016-03-30T01:55:32.997,<html><twitter-bootstrap><highcharts>,21
23341485,23340150,32,516548,516548,,2017-05-03T13:48:51.480,2017-05-03T13:48:51.480,<r><dplyr>,11
23522755,7944460,93,288906,-1,,2017-05-23T12:10:47.363,2016-12-24T04:22:33.003,<javascript><browser-detection>,11
23533575,11353075,77,1028103,1028103,,2015-05-05T01:56:30.427,2015-05-05T01:56:30.427,<android><android-fragments><back-stack>,25
23741119,23740548,79,1348195,-1,,2017-05-23T11:47:25.883,2014-05-19T15:08:50.757,<javascript><php>,11
23758876,4401232,1477,440168,440168,,2016-04-23T18:07:05.753,2016-04-23T18:07:05.753,<ios><iphone><cocoa-touch><camera><avfoundation>,33
24016254,24016142,420,1371070,2890168,,2018-08-31T16:54:18.177,2018-08-31T16:54:18.177,<ios><objective-c><macos><swift><foundation>,12
